frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004249,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,55951,0,0,0,0,0,1,0,0,0,0,16560,0.001237,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003259,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004247,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,58711,0,0,0,0,0,1,0,0,0,0,16560,0.001249,normal
774,eth:ethertype:ip:tcp,20,760,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51061,720,431,0,0,0,0,0,1,1,0,0,0,8064,0.200234,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003498,normal
774,eth:ethertype:ip:tcp,20,760,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51061,720,431,0,0,0,0,0,1,1,0,0,0,8064,0.002024,normal
66,eth:ethertype:ip:tcp,20,52,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51061,22,0,1544,0,0,0,0,0,1,0,0,0,0,17520,0.000777,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,60091,0,0,0,0,0,1,0,0,0,0,16560,0.003454,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.0755,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,61471,0,0,0,0,0,1,0,0,0,0,16560,0.001213,normal
1434,eth:ethertype:ip:tcp:http:data,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.00328,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004498,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,64231,0,0,0,0,0,1,0,0,0,0,16560,0.00121,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003286,normal
1434,eth:ethertype:ip:tcp:http:data,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003749,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,66991,0,0,0,0,0,1,0,0,0,0,16560,0.001233,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003263,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004498,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,69751,0,0,0,0,0,1,0,0,0,0,16560,0.001237,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003509,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,71131,0,0,0,0,0,1,0,0,0,0,16560,0.001363,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.002385,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004244,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,73891,0,0,0,0,0,1,0,0,0,0,16560,0.001391,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003109,normal
70,eth:ethertype:ip:tcp:ssh,20,56,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51061,22,16,1544,0,0,0,0,0,1,1,0,0,0,17520,0.136614,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51061,0,447,0,0,0,0,0,1,0,0,0,0,8064,0.039912,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51061,0,447,0,0,0,0,0,1,0,0,0,0,8064,0.00014,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51061,22,48,1544,0,0,0,0,0,1,1,0,0,0,17520,0.000301,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51061,0,495,0,0,0,0,0,1,0,0,0,0,8064,0.000336,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51061,48,495,0,0,0,0,0,1,1,0,0,0,8064,0.000076,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51061,0,495,0,0,0,0,0,1,0,0,0,0,8064,0.000014,normal
102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51061,48,495,0,0,0,0,0,1,1,0,0,0,8064,0.000236,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51061,22,72,1592,0,0,0,0,0,1,1,0,0,0,17472,0.000601,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.071707,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,76651,0,0,0,0,0,1,0,0,0,0,16560,0.001297,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.006196,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004749,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,79411,0,0,0,0,0,1,0,0,0,0,16560,0.001221,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003524,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003998,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,82171,0,0,0,0,0,1,0,0,0,0,16560,0.001226,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51061,0,567,0,0,0,0,0,1,0,0,0,0,8064,0.038905,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003269,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51061,0,567,0,0,0,0,0,1,0,0,0,0,8064,0.001122,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.004496,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,84931,0,0,0,0,0,1,0,0,0,0,16560,0.001235,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003518,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003994,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,87691,0,0,0,0,0,1,0,0,0,0,16560,0.001247,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003251,normal
86,eth:ethertype:ip:udp:mdns,20,72,0,1,0,0,255,17,192.168.5.122,224.0.0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,56,1,0,0,0,0,0,1,1,0,0,0,7504,0,normal
110,eth:ethertype:ip:tcp,20,96,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,56,1,0,0,0,0,0,1,1,0,0,0,7504,0.000234,normal
142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,88,57,0,0,0,0,0,1,1,0,0,0,17416,0.000788,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,0,89,0,0,0,0,0,1,0,0,0,0,7504,0.000337,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,0,89,0,0,0,0,0,1,0,0,0,0,7504,0.000162,normal
86,eth:ethertype:ip:tcp:ssh,20,72,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,32,89,0,0,0,0,0,1,1,0,0,0,7504,0.00709,normal
86,eth:ethertype:ip:tcp,20,72,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,32,89,0,0,0,0,0,1,1,0,0,0,7504,0.00018,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,56,89,0,0,0,0,0,1,1,0,0,0,17384,0.005353,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.070213,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,90451,0,0,0,0,0,1,0,0,0,0,16560,0.001191,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,1,0,0,0,0,0,1,0,0,0,0,5189,0.003299,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,0,145,0,0,0,0,0,1,0,0,0,0,7504,0.032249,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,0,145,0,0,0,0,0,1,0,0,0,0,7504,0.000161,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,48,145,0,0,0,0,0,1,1,0,0,0,7504,0.020526,normal
102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,48,145,0,0,0,0,0,1,1,0,0,0,7504,0.00022,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,72,137,0,0,0,0,0,1,1,0,0,0,17336,0.008758,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,0,217,0,0,0,0,0,1,0,0,0,0,7504,0.000342,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,0,217,0,0,0,0,0,1,0,0,0,0,7504,0.000162,normal
94,eth:ethertype:ip:tcp:ssh,20,80,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,40,217,0,0,0,0,0,1,1,0,0,0,7504,0.00004,normal
94,eth:ethertype:ip:tcp,20,80,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,40,217,0,0,0,0,0,1,1,0,0,0,7504,0.000249,normal
150,eth:ethertype:ip:tcp:ssh,20,136,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,96,217,0,0,0,0,0,1,1,0,0,0,7504,0.002563,normal
86,eth:ethertype:ip:tcp:ssh,20,72,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,32,217,0,0,0,0,0,1,1,0,0,0,7504,0.000038,normal
142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,88,217,0,0,0,0,0,1,1,0,0,0,7504,0.000182,normal
150,eth:ethertype:ip:tcp,20,136,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,96,217,0,0,0,0,0,1,1,0,0,0,7504,0.000037,normal
86,eth:ethertype:ip:tcp,20,72,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,32,217,0,0,0,0,0,1,1,0,0,0,7504,0.000125,normal
142,eth:ethertype:ip:tcp,20,128,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,88,217,0,0,0,0,0,1,1,0,0,0,7504,0.000141,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,0,273,0,0,0,0,0,1,0,0,0,0,17200,0.000145,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,0,393,0,0,0,0,0,1,0,0,0,0,17080,0.000233,normal
94,eth:ethertype:ip:tcp:ssh,20,80,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,40,393,0,0,0,0,0,1,1,0,0,0,17080,0.000329,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.110,91.195.240.124,3905,80,0,1,0,0,0,0,0,1,0,0,0,1,63643,0.609184,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2672,0,257,0,0,0,0,0,1,0,0,0,0,7504,0.035727,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2672,0,257,0,0,0,0,0,1,0,0,0,0,7504,0.00016,normal
797,eth:ethertype:ip:tcp,20,783,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,743,1,0,0,0,0,0,1,1,0,0,0,5189,0.104621,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,92574,0,0,0,0,0,1,0,0,0,0,16560,0.000784,normal
106,eth:ethertype:ip:tcp:http,20,92,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,52,92574,0,0,0,0,0,1,1,0,0,0,16560,0.001642,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2672,22,0,2408514200,0,0,0,0,0,0,0,1,0,0,0,0.022112,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,142.166.14.80,3704,80,0,1,0,0,0,0,0,1,0,0,0,1,16363,0,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,59,6,142.166.14.80,192.168.3.115,80,3704,0,2,0,0,0,0,0,1,0,0,0,1,5840,0.008625,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,142.166.14.80,3704,80,0,2,0,0,0,0,0,1,0,0,0,0,16363,0.000267,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,0,1,0,0,0,0,0,1,0,0,0,0,5189,0.094105,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,0,53,0,0,0,0,0,1,0,0,0,0,5241,0.012492,normal
470,eth:ethertype:ip:tcp,20,456,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,416,53,0,0,0,0,0,1,1,0,0,0,5241,0.233207,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00611,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,94370,0,0,0,0,0,1,0,0,0,0,16560,0.001428,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003324,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003997,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,97130,0,0,0,0,0,1,0,0,0,0,16560,0.001179,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003567,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,98510,0,0,0,0,0,1,0,0,0,0,16560,0.001301,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.002446,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00425,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,101270,0,0,0,0,0,1,0,0,0,0,16560,0.001318,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003676,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,102650,0,0,0,0,0,1,0,0,0,0,16560,0.001194,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.002555,normal
62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,0,0,0,0,0,0,0,0,0,0,1,0,16384,0,normal
62,eth:ethertype:ip:tcp,20,48,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.0004,normal
62,eth:ethertype:ip:tcp,20,48,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.000163,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.000297,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004246,normal
93,eth:ethertype:ip:tcp:ssh,20,79,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,39,1,0,0,0,0,0,1,1,0,0,0,5840,0.003666,normal
93,eth:ethertype:ip:tcp,20,79,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,39,1,0,0,0,0,0,1,1,0,0,0,5840,0.000219,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,105410,0,0,0,0,0,1,0,0,0,0,16560,0.001202,normal
92,eth:ethertype:ip:tcp:ssh,20,78,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,38,40,0,0,0,0,0,1,1,0,0,0,17481,0.000357,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,39,0,0,0,0,0,1,0,0,0,0,5840,0.000398,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,39,0,0,0,0,0,1,0,0,0,0,5840,0.000163,normal
838,eth:ethertype:ip:tcp:ssh,20,824,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,784,39,0,0,0,0,0,1,1,0,0,0,5840,0.000889,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003296,normal
838,eth:ethertype:ip:tcp,20,824,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,784,39,0,0,0,0,0,1,1,0,0,0,5840,0.002444,normal
294,eth:ethertype:ip:tcp:ssh,20,280,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,240,824,0,0,0,0,0,1,1,0,0,0,16697,0.001144,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004247,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,108170,0,0,0,0,0,1,0,0,0,0,16560,0.001226,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,279,0,0,0,0,0,1,0,0,0,0,6432,0.032592,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,279,0,0,0,0,0,1,0,0,0,0,6432,0.000142,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.069493,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,109550,0,0,0,0,0,1,0,0,0,0,16560,0.001282,normal
695,eth:ethertype:ip:tcp,20,681,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,641,53,0,0,0,0,0,1,1,0,0,0,5241,0.102735,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,0,53,0,0,0,0,0,1,0,0,0,0,5241,0.101357,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,110191,0,0,0,0,0,1,0,0,0,0,15919,0.012833,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.028377,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004244,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,112951,0,0,0,0,0,1,0,0,0,0,16560,0.001416,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.110,212.227.0.82,3914,80,0,1,0,0,0,0,0,1,0,0,0,1,63722,2.515425,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00358,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,114331,0,0,0,0,0,1,0,0,0,0,16560,0.001272,normal
206,eth:ethertype:ip:tcp:ssh,20,192,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,152,824,0,0,0,0,0,1,1,0,0,0,16697,0.298462,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,431,0,0,0,0,0,1,0,0,0,0,7504,0.000359,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.002225,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,431,0,0,0,0,0,1,0,0,0,0,7504,0.000956,normal
774,eth:ethertype:ip:tcp:ssh,20,760,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,720,431,0,0,0,0,0,1,1,0,0,0,7504,0.003679,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004496,normal
774,eth:ethertype:ip:tcp,20,760,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,720,431,0,0,0,0,0,1,1,0,0,0,7504,0.001395,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,117091,0,0,0,0,0,1,0,0,0,0,16560,0.001312,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003687,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003497,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,119851,0,0,0,0,0,1,0,0,0,0,16560,0.001327,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00317,normal
